email_id,customer_id,subject,email_body,timestamp,category,order_id
EMAIL02357,CUST0238,Need account help,"Hi, I cannot log in after resetting my password. Can you help me access my account? Please reply this week. Please let me know what you need from me. Kind regards, Skyler Grove.",2026-07-15 14:44,Other,ORD00666
EMAIL00780,CUST0019,Please cancel my order,"Dear support team, please cancel order ORD00544 before it ships. I made this purchase by mistake. Please reply when you can. A quick reply would be appreciated. Kind regards, Rowan Ember.",2026-01-19 10:26,Cancellation,ORD00544
EMAIL02356,CUST0299,Discount code question,"Do you have a student discount or a promo code I can use for the Pioneer Trail Runner? Please reply when you can. Sorry if I missed this information somewhere. Kind regards, Jordan Briar.",2026-07-03 09:47,Other,
EMAIL01083,CUST0112,Payment problem,"My card payment for ORD01181 is still pending in my bank app. Did the order go through? Please reply before the weekend. I checked the help page but could not find a clear answer. Kind regards, Jamie Ivy.",2026-02-09 13:49,Payment Issue,ORD01181
EMAIL00083,CUST0214,Has my package shipped?,"Hi, I ordered a Orbit Fleece Hoodie. Is order ORD00513 on its way yet? Please reply as soon as possible. I hope this can be resolved soon. Kind regards, Rowan Ivy.",2026-05-29 20:02,Order Status,ORD00513
EMAIL01502,CUST0150,Very disappointed,"Hello, I am unhappy with order ORD01134. The Harbor Training Shoe was not as described and this has been frustrating. Please reply this week. Sorry if I missed this information somewhere. Kind regards, Riley Lark.",2026-04-11 10:53,Complaint,ORD01134
EMAIL00674,CUST0108,Please cancel my order,"Hey, please cancel order ORD00408 before it ships. I made this purchase by mistake. Please reply this week. Sorry if I missed this information somewhere. Kind regards, Rowan Lark.",2026-04-08 14:19,Cancellation,ORD00408
EMAIL02297,CUST0161,Need account help,"Hi, I cannot log in after resetting my password. Can you help me access my account? Please reply before the weekend. Sorry if I missed this information somewhere. Kind regards, Skyler Grove.",2026-08-08 20:20,Other,ORD00903
EMAIL02156,CUST0144,Change my address,"Hi, how do I update the delivery address saved in my account for future orders? Please reply as soon as possible. A quick reply would be appreciated. Kind regards, Skyler Ember.",2026-04-20 15:20,Other,ORD00153
EMAIL02214,CUST0085,Discount code question,"Do you have a student discount or a promo code I can use for the Lumen Wireless Earbuds? Please reply before the weekend. I hope this can be resolved soon. Kind regards, Rowan Hollow.",2026-04-20 15:19,Other,ORD00775
EMAIL01481,CUST0202,Question about Harbor Training Shoe,"Dear support team, could you tell me more about the Harbor Training Shoe? I need the size, material, and care details before ordering. Please reply this week. I checked the help page but could not find a clear answer. Kind regards, Morgan Fern.",2026-03-30 17:47,Product Information,
EMAIL01787,CUST0145,Poor experience,"I have tried to get help with ORD00199 twice. Still no answer. Really disappointed with the service. Please reply before the weekend. Please let me know what you need from me. Kind regards, Skyler Cove.",2026-07-12 14:13,Complaint,ORD00199
EMAIL00179,CUST0107,Tracking update needed,"Could you check the delivery status of ORD01007? The tracking has not changed and I am starting to worry. Please reply as soon as possible. I hope this can be resolved soon. Kind regards, Quinn Dale.",2026-05-20 09:21,Order Status,ORD01007
EMAIL01659,CUST0164,Poor experience,"I have tried to get help with ORD00239 twice. Still no answer. Really disappointed with the service. Please reply when you can. A quick reply would be appreciated. Kind regards, Casey Ember.",2026-07-30 14:49,Complaint,ORD00239
EMAIL00106,CUST0035,Has my package shipped?,"Hi, I ordered a Pioneer Trail Runner. Is order ORD00629 on its way yet? Please reply before the weekend. I hope this can be resolved soon. Kind regards, Skyler Grove.",2026-04-15 12:38,Order Status,ORD00629
EMAIL02035,CUST0212,Can you replace this?,"Hi, the Summit Rain Jacket from ORD00248 is the wrong size. How can I swap it for the correct one? Please reply before the weekend. Please let me know what you need from me. Kind regards, Avery Fern.",2026-04-25 10:47,Exchange,ORD00248
EMAIL01537,CUST0089,Very disappointed,"Dear support team, I am unhappy with order ORD00821. The Drift Travel Backpack was not as described and this has been frustrating. Please reply before the weekend. Please let me know what you need from me. Kind regards, Morgan Ember.",2026-08-06 08:54,Complaint,ORD00821
EMAIL00873,CUST0195,Please cancel my order,"Hi, please cancel order ORD00780 before it ships. I made this purchase by mistake. Please reply when you can. Please let me know what you need from me. Kind regards, Jamie Grove.",2026-03-25 18:10,Cancellation,ORD00780
EMAIL01636,CUST0291,Complaint about delivery,"My package for ORD00790 arrived much later than promised and nobody sent an update. This is not acceptable. Please reply as soon as possible. I checked the help page but could not find a clear answer. Kind regards, Riley Lark.",2026-07-17 10:15,Complaint,ORD00790
EMAIL00234,CUST0223,Tracking update needed,"Could you check the delivery status of ORD00596? The tracking has not changed and I am starting to worry. Please reply when you can. A quick reply would be appreciated. Kind regards, Casey Grove.",2026-01-11 19:56,Order Status,ORD00596
EMAIL00043,CUST0043,Has my package shipped?,"Hi, I ordered a Nova Trail Runner. Is order ORD00866 on its way yet? Please reply as soon as possible. A quick reply would be appreciated. Kind regards, Skyler Juniper.",2026-07-15 10:30,Order Status,ORD00866
EMAIL00861,CUST0006,Please cancel my order,"Hello, please cancel order ORD00334 before it ships. I made this purchase by mistake. Please reply this week. A quick reply would be appreciated. Kind regards, Rowan Hollow.",2026-01-01 14:07,Cancellation,ORD00334
EMAIL00345,CUST0294,Refund status,"I returned order ORD00576 and have not received my refund. Can someone check the status for me? Please reply this week. Sorry if I missed this information somewhere. Kind regards, Rowan Grove.",2026-03-02 14:58,Return/Refund,ORD00576
EMAIL01089,CUST0030,Checkout error,"Hi, my payment keeps failing when I try to buy the Lumen Gentle Cleanser. The card works everywhere else. Please reply today. Sorry if I missed this information somewhere. Kind regards, Taylor Cove.",2026-04-03 15:39,Payment Issue,ORD01086
EMAIL00816,CUST0257,Accidental order,"Oops, I ordered the wrong item. Is it still possible to stop order ORD00359? Please reply before the weekend. A quick reply would be appreciated. Kind regards, Riley Hollow.",2026-01-11 14:54,Cancellation,ORD00359
EMAIL01693,CUST0187,Very disappointed,"Dear support team, I am unhappy with order ORD00668. The Nova Trail Runner was not as described and this has been frustrating. Please reply as soon as possible. Sorry if I missed this information somewhere. Kind regards, Skyler Fern.",2026-08-03 15:18,Complaint,ORD00668
EMAIL01224,CUST0203,Warranty question,"Hi, does the Aster Yoga Mat come with a warranty? I could not find the answer on the product page. Please reply before the weekend. A quick reply would be appreciated. Kind regards, Quinn Ivy.",2026-05-26 12:24,Product Information,
EMAIL01096,CUST0294,I was charged twice,"I can see two charges for order ORD00364, but I only placed one order. Please look into this. Please reply as soon as possible. I checked the help page but could not find a clear answer. Kind regards, Rowan Grove.",2026-01-21 13:07,Payment Issue,ORD00364
EMAIL02393,CUST0035,Need account help,"Hi, I cannot log in after resetting my password. Can you help me access my account? Please reply this week. Sorry if I missed this information somewhere. Kind regards, Skyler Grove.",2026-03-06 18:04,Other,ORD00629
EMAIL01171,CUST0065,Payment problem,"My card payment for ORD00425 is still pending in my bank app. Did the order go through? Please reply when you can. I hope this can be resolved soon. Kind regards, Skyler Lark.",2026-07-18 14:11,Payment Issue,ORD00425
EMAIL00388,CUST0293,Refund status,"I returned order ORD00804 and have not received my refund. Can someone check the status for me? Please reply today. Sorry if I missed this information somewhere. Kind regards, Quinn Ember.",2026-04-01 18:51,Return/Refund,ORD00804
EMAIL00976,CUST0268,Checkout error,"Hi, my payment keeps failing when I try to buy the Echo Noise-Canceling Headphones. The card works everywhere else. Please reply as soon as possible. I checked the help page but could not find a clear answer. Kind regards, Morgan Lark.",2026-01-18 19:52,Payment Issue,ORD00965
EMAIL00482,CUST0230,I need to return an item,"Hello, I received the Pioneer Glass Storage Set from order ORD00514, but it does not fit my needs. Please send the return instructions. Please reply this week. I checked the help page but could not find a clear answer. Kind regards, Jordan Dale.",2026-05-18 20:07,Return/Refund,ORD00514
EMAIL01037,CUST0149,I was charged twice,"I can see two charges for order ORD00829, but I only placed one order. Please look into this. Please reply before the weekend. Please let me know what you need from me. Kind regards, Jordan Hollow.",2026-03-07 18:23,Payment Issue,ORD00829
EMAIL01217,CUST0035,Question about Summit Glass Storage Set,"Hello, could you tell me more about the Summit Glass Storage Set? I need the size, material, and care details before ordering. Please reply when you can. Please let me know what you need from me. Kind regards, Skyler Grove.",2026-01-28 10:49,Product Information,ORD00396
EMAIL01195,CUST0020,I was charged twice,"I can see two charges for order ORD00783, but I only placed one order. Please look into this. Please reply when you can. Sorry if I missed this information somewhere. Kind regards, Morgan Briar.",2026-05-06 15:14,Payment Issue,ORD00783
EMAIL00594,CUST0238,I need to return an item,"Hey, I received the Brook Quilted Vest from order ORD01080, but it does not fit my needs. Please send the return instructions. Please reply this week. Sorry if I missed this information somewhere. Kind regards, Skyler Grove.",2026-01-17 19:44,Return/Refund,ORD01080
EMAIL01599,CUST0085,Poor experience,"I have tried to get help with ORD01043 twice. Still no answer. Really disappointed with the service. Please reply before the weekend. I hope this can be resolved soon. Kind regards, Rowan Hollow.",2026-05-22 14:43,Complaint,ORD01043
EMAIL00411,CUST0086,Refund status,"I returned order ORD01099 and have not received my refund. Can someone check the status for me? Please reply this week. Please let me know what you need from me. Kind regards, Jordan Dale.",2026-07-11 13:26,Return/Refund,ORD01099
EMAIL01799,CUST0023,Very disappointed,"Hey, I am unhappy with order ORD00323. The Drift Hydrating Serum was not as described and this has been frustrating. Please reply when you can. Please let me know what you need from me. Kind regards, Riley Dale.",2026-05-09 19:59,Complaint,ORD00323
EMAIL00946,CUST0195,Checkout error,"Hi, my payment keeps failing when I try to buy the Lumen Gentle Cleanser. The card works everywhere else. Please reply before the weekend. Please let me know what you need from me. Kind regards, Jamie Grove.",2026-07-04 14:53,Payment Issue,ORD00780
EMAIL01837,CUST0025,Exchange request,"I would like to exchange the Drift Noise-Canceling Headphones from order ORD00037 for a different size or color. Please tell me the next steps. Please reply as soon as possible. Sorry if I missed this information somewhere. Kind regards, Morgan Dale.",2026-01-24 11:26,Exchange,ORD00037
