order_id,customer_id,product_id,product_name,order_date,order_status,payment_status,order_amount
ORD01110,CUST0179,PRD-060,Brook Walking Shoe,2026-03-15,Delivered,Paid,59.09
ORD01111,CUST0151,PRD-122,Harbor Insulated Bottle,2025-07-19,Returned,Failed,300.30
ORD01112,CUST0066,PRD-037,Echo Fleece Hoodie,2026-05-25,Delivered,Failed,125.23
ORD01113,CUST0087,PRD-023,Orbit Fleece Hoodie,2026-04-02,Shipped,Paid,181.72
ORD01114,CUST0109,PRD-030,Lumen Denim Jacket,2025-06-24,Out for Delivery,Paid,58.82
ORD01115,CUST0083,PRD-023,Orbit Fleece Hoodie,2025-12-01,Processing,Refunded,90.86
ORD01116,CUST0244,PRD-099,Aster Night Cream,2025-05-07,Delivered,Paid,123.48
ORD01117,CUST0047,PRD-035,Sage Denim Jacket,2025-12-07,Cancelled,Refunded,343.04
ORD01118,CUST0194,PRD-058,Terra Daily Runner,2026-01-26,Returned,Paid,102.80
ORD01119,CUST0115,PRD-144,Cedar Bamboo Organizer,2025-09-23,Returned,Refunded,169.30
ORD01120,CUST0097,PRD-030,Lumen Denim Jacket,2025-04-29,Shipped,Paid,58.82
ORD01121,CUST0296,PRD-147,Pioneer Glass Storage Set,2025-01-02,Shipped,Failed,324.12
ORD01122,CUST0217,PRD-080,Brook Air Fryer,2025-11-24,Processing,Paid,197.70
ORD01123,CUST0267,PRD-094,Coast Gentle Cleanser,2025-08-16,Delivered,Refunded,74.06
ORD01124,CUST0162,PRD-028,Atlas Denim Jacket,2025-05-29,Shipped,Paid,255.96
ORD01125,CUST0076,PRD-076,Drift Coffee Grinder,2025-10-18,Delivered,Paid,47.28
ORD01126,CUST0164,PRD-038,Terra Rain Jacket,2025-11-13,Delivered,Pending,47.30
ORD01127,CUST0111,PRD-129,Willow Resistance Band Set,2026-05-22,Returned,Refunded,217.72
ORD01128,CUST0079,PRD-075,Sage Air Fryer,2025-08-04,Delivered,Paid,172.35
ORD01129,CUST0250,PRD-058,Terra Daily Runner,2026-02-06,Delivered,Paid,102.80
ORD01130,CUST0012,PRD-077,Echo Coffee Grinder,2026-07-16,Returned,Refunded,171.81
ORD01131,CUST0201,PRD-101,Nimbus Canvas Tote,2026-02-05,Shipped,Paid,57.67
ORD01132,CUST0281,PRD-019,Aster Studio Microphone,2026-02-08,Delivered,Paid,29.06
ORD01133,CUST0156,PRD-025,Solace Denim Jacket,2026-04-14,Processing,Pending,177.15
ORD01134,CUST0150,PRD-042,Harbor Training Shoe,2025-05-29,Delivered,Paid,185.58
ORD01135,CUST0186,PRD-054,Coast Trail Runner,2025-04-15,Shipped,Paid,66.79
ORD01136,CUST0029,PRD-038,Terra Rain Jacket,2025-04-09,Shipped,Refunded,47.30
ORD01137,CUST0061,PRD-092,Meadow Vitamin C Set,2026-06-12,Returned,Refunded,99.46
ORD01138,CUST0126,PRD-087,Pioneer Vitamin C Set,2025-02-04,Delivered,Refunded,44.52
ORD01139,CUST0193,PRD-031,Summit Rain Jacket,2025-04-02,Shipped,Paid,166.51
ORD01140,CUST0228,PRD-119,Aster Laptop Sleeve,2026-01-12,Delivered,Paid,148.24
ORD01141,CUST0261,PRD-003,Orbit Studio Microphone,2025-08-19,Processing,Paid,193.36
ORD01142,CUST0141,PRD-006,Nova Wireless Earbuds,2025-04-07,Delivered,Refunded,38.50
ORD01143,CUST0153,PRD-152,Meadow Ceramic Mug Set,2026-08-09,Processing,Paid,95.86
ORD01144,CUST0208,PRD-033,Ember Denim Jacket,2025-01-21,Processing,Paid,149.74
ORD01145,CUST0033,PRD-101,Nimbus Canvas Tote,2026-06-16,Delivered,Paid,115.34
ORD01146,CUST0107,PRD-150,Lumen Cast Iron Pan,2025-05-01,Delivered,Pending,109.98
ORD01147,CUST0285,PRD-047,Pioneer Trail Runner,2026-04-03,Delivered,Paid,150.31
ORD01148,CUST0083,PRD-081,Nimbus Night Cream,2025-03-31,Processing,Paid,132.05
ORD01149,CUST0064,PRD-144,Cedar Bamboo Organizer,2026-06-03,Shipped,Pending,169.30
ORD01150,CUST0001,PRD-077,Echo Coffee Grinder,2025-09-12,Shipped,Paid,343.62
ORD01151,CUST0274,PRD-077,Echo Coffee Grinder,2026-04-01,Processing,Refunded,171.81
ORD01152,CUST0276,PRD-036,Drift Rain Jacket,2026-06-07,Delivered,Paid,43.10
ORD01153,CUST0122,PRD-054,Coast Trail Runner,2025-02-07,Delivered,Paid,66.79
ORD01154,CUST0069,PRD-049,Willow Walking Shoe,2026-07-20,Processing,Failed,54.38
ORD01155,CUST0039,PRD-056,Drift Trail Runner,2026-07-18,Delivered,Paid,268.80
ORD01156,CUST0205,PRD-066,Nova Coffee Grinder,2026-04-13,Shipped,Paid,59.04
ORD01157,CUST0275,PRD-022,Harbor Fleece Hoodie,2025-07-28,Returned,Refunded,117.63
ORD01158,CUST0191,PRD-019,Aster Studio Microphone,2026-08-01,Delivered,Paid,29.06
ORD01159,CUST0162,PRD-131,Summit Foam Roller,2026-03-21,Delivered,Paid,116.83
ORD01160,CUST0139,PRD-098,Terra Hydrating Serum,2025-05-08,Processing,Paid,151.69
ORD01161,CUST0169,PRD-137,Echo Foam Roller,2025-04-02,Processing,Paid,169.15
ORD01162,CUST0141,PRD-093,Ember Gentle Cleanser,2025-01-11,Cancelled,Paid,67.27
ORD01163,CUST0054,PRD-026,Nova Fleece Hoodie,2025-05-07,Shipped,Refunded,116.26
ORD01164,CUST0049,PRD-045,Solace Daily Runner,2026-06-26,Delivered,Failed,266.50
ORD01165,CUST0051,PRD-090,Lumen Gentle Cleanser,2025-02-19,Delivered,Failed,175.53
ORD01166,CUST0177,PRD-044,Cedar Walking Shoe,2026-06-29,Shipped,Pending,26.45
ORD01167,CUST0066,PRD-142,Harbor Cast Iron Pan,2025-09-23,Delivered,Pending,128.48
ORD01168,CUST0074,PRD-003,Orbit Studio Microphone,2026-01-23,Delivered,Paid,96.68
ORD01169,CUST0128,PRD-146,Nova Cast Iron Pan,2026-03-05,Delivered,Paid,110.01
ORD01170,CUST0258,PRD-118,Terra Canvas Tote,2025-10-21,Processing,Refunded,198.02
ORD01171,CUST0157,PRD-071,Summit Air Fryer,2025-03-31,Returned,Refunded,106.37
ORD01172,CUST0041,PRD-079,Aster Coffee Grinder,2025-03-20,Shipped,Paid,68.93
ORD01173,CUST0044,PRD-062,Harbor Electric Kettle,2025-10-20,Returned,Refunded,39.61
ORD01174,CUST0261,PRD-142,Harbor Cast Iron Pan,2025-05-20,Cancelled,Paid,128.48
ORD01175,CUST0208,PRD-123,Orbit Insulated Bottle,2025-01-15,Out for Delivery,Paid,112.56
ORD01176,CUST0218,PRD-158,Terra Bamboo Organizer,2026-07-02,Processing,Pending,173.09
ORD01177,CUST0230,PRD-089,Willow Vitamin C Set,2025-06-22,Shipped,Paid,103.16
ORD01178,CUST0069,PRD-135,Sage Resistance Band Set,2026-06-11,Cancelled,Refunded,65.05
ORD01179,CUST0088,PRD-091,Summit Night Cream,2026-01-18,Returned,Refunded,77.58
ORD01180,CUST0149,PRD-029,Willow Denim Jacket,2025-11-03,Shipped,Paid,28.68
ORD01181,CUST0112,PRD-124,Cedar Resistance Band Set,2025-11-09,Shipped,Paid,269.74
ORD01182,CUST0250,PRD-132,Meadow Foam Roller,2025-02-28,Delivered,Paid,108.86
ORD01183,CUST0182,PRD-092,Meadow Vitamin C Set,2025-04-20,Processing,Paid,99.46
ORD01184,CUST0182,PRD-002,Harbor Wireless Earbuds,2025-01-10,Shipped,Paid,86.40
ORD01185,CUST0211,PRD-026,Nova Fleece Hoodie,2025-05-07,Out for Delivery,Paid,58.13
ORD01186,CUST0116,PRD-125,Solace Insulated Bottle,2026-04-27,Processing,Pending,41.94
ORD01187,CUST0275,PRD-102,Harbor Travel Backpack,2025-10-03,Shipped,Paid,43.61
ORD01188,CUST0083,PRD-028,Atlas Denim Jacket,2025-05-24,Returned,Refunded,255.96
ORD01189,CUST0057,PRD-091,Summit Night Cream,2025-07-14,Delivered,Paid,38.79
ORD01190,CUST0017,PRD-073,Ember Coffee Grinder,2025-06-14,Processing,Paid,24.86
ORD01191,CUST0216,PRD-051,Summit Training Shoe,2026-05-16,Returned,Refunded,130.76
ORD01192,CUST0167,PRD-141,Nimbus Glass Storage Set,2026-02-14,Out for Delivery,Paid,95.35
ORD01193,CUST0068,PRD-129,Willow Resistance Band Set,2025-04-23,Delivered,Paid,217.72
ORD01194,CUST0257,PRD-028,Atlas Denim Jacket,2025-01-14,Delivered,Paid,127.98
ORD01195,CUST0005,PRD-061,Nimbus Electric Kettle,2026-03-21,Processing,Pending,114.12
ORD01196,CUST0127,PRD-123,Orbit Insulated Bottle,2025-06-06,Shipped,Paid,225.12
ORD01197,CUST0135,PRD-131,Summit Foam Roller,2025-09-11,Processing,Paid,116.83
ORD01198,CUST0258,PRD-110,Lumen Canvas Tote,2025-07-05,Processing,Paid,99.88
ORD01199,CUST0118,PRD-049,Willow Walking Shoe,2025-05-04,Returned,Refunded,54.38
ORD01200,CUST0075,PRD-034,Coast Denim Jacket,2026-03-13,Shipped,Paid,20.95
