email_id,customer_id,subject,email_body,timestamp,category,order_id,text
EMAIL01553,CUST0216,Complaint about delivery,"My package for ORD01191 arrived much later than promised and nobody sent an update. This is not acceptable. Please reply this week. Please let me know what you need from me. Kind regards, Morgan Lark.",2026-07-12 08:42,Complaint,ORD01191,"Complaint about delivery My package for ORD01191 arrived much later than promised and nobody sent an update. This is not acceptable. Please reply this week. Please let me know what you need from me. Kind regards, Morgan Lark."
EMAIL01338,CUST0033,Is this in stock?,"Do you still have the Brook Vitamin C Set available? I am looking for one as a gift. Please reply today. Please let me know what you need from me. Kind regards, Rowan Lark.",2026-06-12 12:28,Product Information,ORD00086,"Is this in stock? Do you still have the Brook Vitamin C Set available? I am looking for one as a gift. Please reply today. Please let me know what you need from me. Kind regards, Rowan Lark."
EMAIL01232,CUST0032,Question about Nimbus Night Cream,"Hey, could you tell me more about the Nimbus Night Cream? I need the size, material, and care details before ordering. Please reply today. I checked the help page but could not find a clear answer. Kind regards, Jordan Juniper.",2026-08-20 10:58,Product Information,ORD00901,"Question about Nimbus Night Cream Hey, could you tell me more about the Nimbus Night Cream? I need the size, material, and care details before ordering. Please reply today. I checked the help page but could not find a clear answer. Kind regards, Jordan Juniper."
EMAIL01324,CUST0297,Warranty question,"Hi, does the Cedar Rain Jacket come with a warranty? I could not find the answer on the product page. Please reply today. A quick reply would be appreciated. Kind regards, Riley Grove.",2026-02-06 09:28,Product Information,ORD00751,"Warranty question Hi, does the Cedar Rain Jacket come with a warranty? I could not find the answer on the product page. Please reply today. A quick reply would be appreciated. Kind regards, Riley Grove."
EMAIL00696,CUST0112,Cancel order,"I no longer need the Summit Air Fryer. Can you cancel ORD01041 and refund the payment? Please reply when you can. I hope this can be resolved soon. Kind regards, Jamie Ivy.",2026-07-25 10:21,Cancellation,ORD01041,"Cancel order I no longer need the Summit Air Fryer. Can you cancel ORD01041 and refund the payment? Please reply when you can. I hope this can be resolved soon. Kind regards, Jamie Ivy."
EMAIL01786,CUST0065,Poor experience,"I have tried to get help with ORD00425 twice. Still no answer. Really disappointed with the service. Please reply before the weekend. Sorry if I missed this information somewhere. Kind regards, Skyler Lark.",2026-04-12 10:20,Complaint,ORD00425,"Poor experience I have tried to get help with ORD00425 twice. Still no answer. Really disappointed with the service. Please reply before the weekend. Sorry if I missed this information somewhere. Kind regards, Skyler Lark."
EMAIL00881,CUST0234,Accidental order,"Oops, I ordered the wrong item. Is it still possible to stop order ORD00432? Please reply when you can. I checked the help page but could not find a clear answer. Kind regards, Riley Juniper.",2026-06-07 15:17,Cancellation,ORD00432,"Accidental order Oops, I ordered the wrong item. Is it still possible to stop order ORD00432? Please reply when you can. I checked the help page but could not find a clear answer. Kind regards, Riley Juniper."
EMAIL01029,CUST0224,Payment problem,"My card payment for ORD01085 is still pending in my bank app. Did the order go through? Please reply as soon as possible. Please let me know what you need from me. Kind regards, Taylor Ivy.",2026-07-09 10:55,Payment Issue,ORD01085,"Payment problem My card payment for ORD01085 is still pending in my bank app. Did the order go through? Please reply as soon as possible. Please let me know what you need from me. Kind regards, Taylor Ivy."
EMAIL00294,CUST0232,Has my package shipped?,"Hi, I ordered a Atlas Cast Iron Pan. Is order ORD00108 on its way yet? Please reply before the weekend. A quick reply would be appreciated. Kind regards, Skyler Dale.",2026-06-17 17:47,Order Status,ORD00108,"Has my package shipped? Hi, I ordered a Atlas Cast Iron Pan. Is order ORD00108 on its way yet? Please reply before the weekend. A quick reply would be appreciated. Kind regards, Skyler Dale."
EMAIL00903,CUST0224,Checkout error,"Hi, my payment keeps failing when I try to buy the Meadow Quilted Vest. The card works everywhere else. Please reply this week. Sorry if I missed this information somewhere. Kind regards, Taylor Ivy.",2026-07-22 20:28,Payment Issue,ORD01085,"Checkout error Hi, my payment keeps failing when I try to buy the Meadow Quilted Vest. The card works everywhere else. Please reply this week. Sorry if I missed this information somewhere. Kind regards, Taylor Ivy."
EMAIL01761,CUST0014,Very disappointed,"Dear support team, I am unhappy with order ORD01029. The Pioneer Rain Jacket was not as described and this has been frustrating. Please reply today. Please let me know what you need from me. Kind regards, Casey Ember.",2026-01-20 12:20,Complaint,ORD01029,"Very disappointed Dear support team, I am unhappy with order ORD01029. The Pioneer Rain Jacket was not as described and this has been frustrating. Please reply today. Please let me know what you need from me. Kind regards, Casey Ember."
EMAIL01893,CUST0265,Wrong item size,"The item in order ORD00610 does not fit. I do not need a refund; I would prefer an exchange if possible. Please reply today. I checked the help page but could not find a clear answer. Kind regards, Casey Ivy.",2026-03-14 08:17,Exchange,ORD00610,"Wrong item size The item in order ORD00610 does not fit. I do not need a refund; I would prefer an exchange if possible. Please reply today. I checked the help page but could not find a clear answer. Kind regards, Casey Ivy."
EMAIL01900,CUST0269,Can you replace this?,"Hi, the Nova Yoga Mat from ORD01095 is the wrong size. How can I swap it for the correct one? Please reply as soon as possible. Sorry if I missed this information somewhere. Kind regards, Jordan Lark.",2026-04-02 17:47,Exchange,ORD01095,"Can you replace this? Hi, the Nova Yoga Mat from ORD01095 is the wrong size. How can I swap it for the correct one? Please reply as soon as possible. Sorry if I missed this information somewhere. Kind regards, Jordan Lark."
EMAIL00734,CUST0236,Please cancel my order,"Hi, please cancel order ORD00035 before it ships. I made this purchase by mistake. Please reply before the weekend. Please let me know what you need from me. Kind regards, Riley Ivy.",2026-04-17 19:53,Cancellation,ORD00035,"Please cancel my order Hi, please cancel order ORD00035 before it ships. I made this purchase by mistake. Please reply before the weekend. Please let me know what you need from me. Kind regards, Riley Ivy."
EMAIL00689,CUST0245,Accidental order,"Oops, I ordered the wrong item. Is it still possible to stop order ORD00436? Please reply when you can. I hope this can be resolved soon. Kind regards, Skyler Grove.",2026-05-14 18:17,Cancellation,ORD00436,"Accidental order Oops, I ordered the wrong item. Is it still possible to stop order ORD00436? Please reply when you can. I hope this can be resolved soon. Kind regards, Skyler Grove."
EMAIL02322,CUST0160,Change my address,"Hi, how do I update the delivery address saved in my account for future orders? Please reply before the weekend. I checked the help page but could not find a clear answer. Kind regards, Riley Ember.",2026-04-23 17:36,Other,ORD00445,"Change my address Hi, how do I update the delivery address saved in my account for future orders? Please reply before the weekend. I checked the help page but could not find a clear answer. Kind regards, Riley Ember."
EMAIL01334,CUST0164,Warranty question,"Hi, does the Ember Resistance Band Set come with a warranty? I could not find the answer on the product page. Please reply as soon as possible. I checked the help page but could not find a clear answer. Kind regards, Casey Ember.",2026-05-27 08:44,Product Information,ORD00239,"Warranty question Hi, does the Ember Resistance Band Set come with a warranty? I could not find the answer on the product page. Please reply as soon as possible. I checked the help page but could not find a clear answer. Kind regards, Casey Ember."
EMAIL02062,CUST0092,Can you replace this?,"Hi, the Aster Yoga Mat from ORD00010 is the wrong size. How can I swap it for the correct one? Please reply as soon as possible. Sorry if I missed this information somewhere. Kind regards, Riley Grove.",2026-04-21 17:42,Exchange,ORD00010,"Can you replace this? Hi, the Aster Yoga Mat from ORD00010 is the wrong size. How can I swap it for the correct one? Please reply as soon as possible. Sorry if I missed this information somewhere. Kind regards, Riley Grove."
EMAIL01368,CUST0265,Is this in stock?,"Do you still have the Orbit Training Shoe available? I am looking for one as a gift. Please reply when you can. A quick reply would be appreciated. Kind regards, Casey Ivy.",2026-01-31 08:51,Product Information,ORD00531,"Is this in stock? Do you still have the Orbit Training Shoe available? I am looking for one as a gift. Please reply when you can. A quick reply would be appreciated. Kind regards, Casey Ivy."
EMAIL00826,CUST0153,Cancel order,"I no longer need the Lumen Gentle Cleanser. Can you cancel ORD00089 and refund the payment? Please reply today. Please let me know what you need from me. Kind regards, Quinn Lark.",2026-03-02 15:59,Cancellation,ORD00089,"Cancel order I no longer need the Lumen Gentle Cleanser. Can you cancel ORD00089 and refund the payment? Please reply today. Please let me know what you need from me. Kind regards, Quinn Lark."
